"n. gen. Phocaenopsis n. sp. mantelli","170.936386","-45.142502"
"Prosqualodon n. sp. marplesi","170.490829","-44.780277"
"n. gen. Kekenodon n. sp. onamata","170.364441","-44.667500"
"Mauicetus waitakiensis","170.720276","-44.867222"
"n. gen. Simocetus n. sp. rayi","-123.950279","44.613888"
"n. gen. Ferecetotherium n. sp. kelloggi","49.500000","40.527500"
"n. gen. Sulakocetus n. sp. dagestanicus","47.166668","43.083332"
"Squalodon n. sp. barbarus","49.500000","40.527500"
"n. gen. Atropatenocetus n. sp. posteocenicus","49.500000","40.527500"
"Zeuglodon n. sp. pygmaeus","-80.133331","32.900002"
"n. gen. Oligodelphis n. sp. azerbajdzanicus","49.500000","40.527500"
"n. gen. Iniopsis n. sp. caucasica","49.500000","40.527500"
"Cetotheriopsis n. sp. tobieni","6.682500","51.315277"
"n. gen. Micromysticetus n. sp. rothauseni","-80.151665","32.967220"
"Micromysticetus rothauseni","-80.146385","32.961666"
"Cetotheriopsis lintianus","14.286111","48.306110"
"n. gen. Eomysticetus n. sp. whitmorei","-80.158333","32.881668"
"Eomysticetus n. sp. carolinensis","-80.182503","32.979443"
"n. gen. Aetiocetus n. sp. cotylalveus","-124.081108","44.509724"
"n. gen. Chonecetus n. sp. sookensis","-124.733055","48.599998"
"Chonecetus n. sp. goedertorum","-123.952499","48.164722"
"n. gen. Ashorocetus n. sp. eguchii","143.771667","43.296665"
"n. gen. Morawanocetus n. sp. yabukii","143.771667","43.296665"
"Aetiocetus n. sp. tomitai","143.771667","43.296665"
"Aetiocetus n. sp. weltoni","-124.066704","44.500000"
"Aetiocetus n. sp. polydentatus","143.771667","43.296665"
"Zeuglodon n. sp. harwoodii","139.383331","-35.316666"
"Prosqualodon n. sp. davidis","145.752502","-40.983612"
"Patriocetus n. sp. kazakhstanicus","51.431946","43.819443"
"Patriocetus ehrlichi","14.286111","48.306110"
"n. gen. Numataphocoena n. sp. yamashitai","141.881943","43.835835"
"n. gen. Yamatocetus n. sp. canaliculatus","130.685562","33.935833"
"Metasqualodon n. sp. symmetricus","130.836151","33.983467"
"Metasqualodon symmetricus","130.838425","33.960964"
"Metasqualodon symmetricus","130.689102","33.845558"
"n. gen. Prepomatodelphis n. sp. korneuburgensis","16.351944","48.371113"
"Prosqualodon australis","-68.355835","-49.525833"
"Notocetus vanbenedeni","-68.355835","-49.525833"
"Squalodon n. sp. wingei","9.033333","56.799999"
"Squalodon (Microzeuglodon) wingei","9.021944","56.565556"
